_MEMBER_Var1,_LogP_Var1,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-4.2850996999052215,GO:0050866,M1,1,0,GO Biological Processes,19,negative regulation of cell activation,19_GO:0048519 negative regulation of biological process,-4.2850996999052215,2.4497571531131928,4.656353084857004,30284,227,1307,24,1.836266258607498,0.37136893112583697,135|384|604|865|1051|2064|2852|3566|3635|4092|4345|4846|5155|5156|6422|6522|10461|11314|25793|51043|64115|81542|221395|441478,ADORA2A|ARG2|BCL6|CBFB|CEBPB|ERBB2|GPER1|IL4R|INPP5D|SMAD7|CD200|NOS3|PDGFB|PDGFRA|SFRP1|SLC4A2|MERTK|CD300A|FBXO7|ZBTB7B|VSIR|TMX1|ADGRF5|NRARP,-2.697566818567469,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-3.5224745730458342,GO:0022408,M1,1,0,GO Biological Processes,19,negative regulation of cell-cell adhesion,19_GO:0048519 negative regulation of biological process,-3.5224745730458342,2.328148394914392,4.091923053938491,30284,209,1307,21,1.6067329762815608,0.3477897274871549,135|384|604|865|1051|2064|3566|4092|4155|4851|4855|6522|6688|9314|10653|11314|51043|64115|80139|81542|441478,ADORA2A|ARG2|BCL6|CBFB|CEBPB|ERBB2|IL4R|SMAD7|MBP|NOTCH1|NOTCH4|SLC4A2|SPI1|KLF4|SPINT2|CD300A|ZBTB7B|VSIR|ZNF703|TMX1|NRARP,-2.061248477351033,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-3.4063658369028524,GO:0045620,M1,1,0,GO Biological Processes,19,negative regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-3.4063658369028524,3.620409334353481,4.456792621580415,30284,64,1307,10,0.7651109410864575,0.24102195602741353,604|865|2064|3566|4092|6422|6522|25793|51043|441478,BCL6|CBFB|ERBB2|IL4R|SMAD7|SFRP1|SLC4A2|FBXO7|ZBTB7B|NRARP,-1.971848633882572,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-3.246599206430788,GO:0002695,M1,1,0,GO Biological Processes,19,negative regulation of leukocyte activation,19_GO:0002376 immune system process,-3.246599206430788,2.2716293862610075,3.870323393298614,30284,204,1307,20,1.530221882172915,0.33953995746462723,135|384|604|865|1051|2064|2852|3566|3635|4092|4345|6422|6522|10461|11314|25793|51043|64115|221395|441478,ADORA2A|ARG2|BCL6|CBFB|CEBPB|ERBB2|GPER1|IL4R|INPP5D|SMAD7|CD200|SFRP1|SLC4A2|MERTK|CD300A|FBXO7|ZBTB7B|VSIR|ADGRF5|NRARP,-1.846885710750445,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-3.042870622427006,GO:2000515,M1,1,0,GO Biological Processes,19,"negative regulation of CD4-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-3.042870622427006,4.383630761595567,4.373742443367871,30284,37,1307,7,0.5355776587605203,0.20188651665314783,384|604|865|3566|4092|51043|64115,ARG2|BCL6|CBFB|IL4R|SMAD7|ZBTB7B|VSIR,-1.6853179844339452,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.9227694394525794,GO:1903707,M1,1,0,GO Biological Processes,19,negative regulation of hemopoiesis,19_GO:0002376 immune system process,-2.9227694394525794,2.554241546126551,3.7276646735791457,30284,127,1307,14,1.0711553175210407,0.2847409298319057,604|865|1050|2064|2624|3566|3635|4092|6422|6522|25793|51043|63976|441478,BCL6|CBFB|CEBPA|ERBB2|GATA2|IL4R|INPP5D|SMAD7|SFRP1|SLC4A2|FBXO7|ZBTB7B|PRDM16|NRARP,-1.5912844691543582,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.858772439581584,GO:0051250,M1,1,0,GO Biological Processes,19,negative regulation of lymphocyte activation,19_GO:0002376 immune system process,-2.858772439581584,2.2768817085413797,3.577022397601187,30284,173,1307,17,1.3006885998469777,0.31340500983868486,135|384|604|865|1051|2064|3566|3635|4092|6422|6522|10461|11314|25793|51043|64115|441478,ADORA2A|ARG2|BCL6|CBFB|CEBPB|ERBB2|IL4R|INPP5D|SMAD7|SFRP1|SLC4A2|MERTK|CD300A|FBXO7|ZBTB7B|VSIR|NRARP,-1.5432036094804162,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.808192942045972,GO:0046639,M1,1,0,GO Biological Processes,19,negative regulation of alpha-beta T cell differentiation,19_GO:0002376 immune system process,-2.808192942045972,4.634123947972456,4.229407132288582,30284,30,1307,6,0.4590665646518745,0.18698246986149766,604|865|3566|4092|6522|51043,BCL6|CBFB|IL4R|SMAD7|SLC4A2|ZBTB7B,-1.51232247176814,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.6859515840154398,GO:1902106,M1,1,0,GO Biological Processes,19,negative regulation of leukocyte differentiation,19_GO:0002376 immune system process,-2.6859515840154398,2.5101504718184136,3.5202775930467674,30284,120,1307,13,0.9946442234123948,0.27448930839081137,604|865|2064|2624|3566|3635|4092|6422|6522|25793|51043|63976|441478,BCL6|CBFB|ERBB2|GATA2|IL4R|INPP5D|SMAD7|SFRP1|SLC4A2|FBXO7|ZBTB7B|PRDM16|NRARP,-1.4160168478320077,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.6788039609771395,GO:0045581,M1,1,0,GO Biological Processes,19,negative regulation of T cell differentiation,19_GO:0002376 immune system process,-2.6788039609771395,3.4326844059055226,3.7999169877692123,30284,54,1307,8,0.612088752869166,0.2157427387853013,604|865|2064|3566|4092|6522|51043|441478,BCL6|CBFB|ERBB2|IL4R|SMAD7|SLC4A2|ZBTB7B|NRARP,-1.4114532199843035,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.418548949164667,GO:0043376,M1,1,0,GO Biological Processes,19,"regulation of CD8-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-2.418548949164667,8.688982402448355,4.619289102637553,30284,8,1307,3,0.22953328232593725,0.1323689249462635,865|6522|51043,CBFB|SLC4A2|ZBTB7B,-1.2098373667554176,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.418548949164667,GO:2001186,M1,1,0,GO Biological Processes,19,"negative regulation of CD8-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.418548949164667,8.688982402448355,4.619289102637553,30284,8,1307,3,0.22953328232593725,0.1323689249462635,6522|51043|64115,SLC4A2|ZBTB7B|VSIR,-1.2098373667554176,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.416170345109896,GO:0043371,M1,1,0,GO Biological Processes,19,"negative regulation of CD4-positive, alpha-beta T cell differentiation",19_GO:0002376 immune system process,-2.416170345109896,4.634123947972456,3.860583817562264,30284,25,1307,5,0.38255547054322875,0.17075644827084926,604|865|3566|4092|51043,BCL6|CBFB|IL4R|SMAD7|ZBTB7B,-1.2098373667554176,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.3826293043996865,GO:0046642,M1,1,0,GO Biological Processes,19,negative regulation of alpha-beta T cell proliferation,19_GO:0002376 immune system process,-2.3826293043996865,5.79265493496557,4.072441194029304,30284,16,1307,4,0.306044376434583,0.1527878508849764,384|6522|51043|64115,ARG2|SLC4A2|ZBTB7B|VSIR,-1.1876593298627158,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.216743196272217,GO:0050868,M1,1,0,GO Biological Processes,19,negative regulation of T cell activation,19_GO:0002376 immune system process,-2.216743196272217,2.2148386516044827,3.015569441061668,30284,136,1307,13,0.9946442234123948,0.27448930839081137,135|384|604|865|1051|2064|3566|4092|6522|11314|51043|64115|441478,ADORA2A|ARG2|BCL6|CBFB|CEBPB|ERBB2|IL4R|SMAD7|SLC4A2|CD300A|ZBTB7B|VSIR|NRARP,-1.0655948216881939,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.155294179612197,GO:0046634,M1,1,0,GO Biological Processes,19,regulation of alpha-beta T cell activation,19_GO:0002376 immune system process,-2.155294179612197,2.260548267303637,2.9750871958898735,30284,123,1307,12,0.918133129303749,0.26382267886138777,135|384|604|865|3566|4092|6522|7048|7297|11314|51043|64115,ADORA2A|ARG2|BCL6|CBFB|IL4R|SMAD7|SLC4A2|TGFBR2|TYK2|CD300A|ZBTB7B|VSIR,-1.0182772071143673,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.1315573561652035,GO:1903038,M1,1,0,GO Biological Processes,19,negative regulation of leukocyte cell-cell adhesion,19_GO:0048519 negative regulation of biological process,-2.1315573561652035,2.092830170052077,2.89692130835433,30284,155,1307,14,1.0711553175210407,0.2847409298319057,135|384|604|865|1051|2064|3566|4092|6522|9314|11314|51043|64115|441478,ADORA2A|ARG2|BCL6|CBFB|CEBPB|ERBB2|IL4R|SMAD7|SLC4A2|KLF4|CD300A|ZBTB7B|VSIR|NRARP,-0.9986106522786746,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.016983665465419,GO:2001185,M1,1,0,GO Biological Processes,19,"regulation of CD8-positive, alpha-beta T cell activation",19_GO:0002376 immune system process,-2.016983665465419,4.634123947972456,3.4527258869704407,30284,20,1307,4,0.306044376434583,0.1527878508849764,865|6522|51043|64115,CBFB|SLC4A2|ZBTB7B|VSIR,-0.9140361946144863,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-2.0030474519009154,GO:0046640,M1,1,0,GO Biological Processes,19,regulation of alpha-beta T cell proliferation,19_GO:0002376 immune system process,-2.0030474519009154,3.233109731143574,3.1121229729776725,30284,43,1307,6,0.4590665646518745,0.18698246986149766,384|6522|7048|7297|51043|64115,ARG2|SLC4A2|TGFBR2|TYK2|ZBTB7B|VSIR,-0.9048628542735985,0,81,0,0,-6.097631112236991,8.688982402448355,
1,-6.043741722856954,GO:0000278,M1,1,0,GO Biological Processes,19,mitotic cell cycle,19_GO:0009987 cellular process,-6.043741722856954,2.0365553005185753,5.460374125724255,30284,603,1307,53,4.055087987758225,0.5455986934953303,91|595|808|896|2669|3636|3925|4303|4774|5243|5371|5518|5925|6242|6777|6867|7157|7277|7280|7508|7846|8815|8826|10300|10376|10381|10382|10524|10534|10540|10769|11258|11277|23111|23194|26086|29086|29781|51451|51750|54902|55512|55544|81565|84446|84790|89958|112574|203068|221035|256364|347733|645121,ACVR1B|CCND1|CALM3|CCND3|GEM|INPPL1|STMN1|FOXO4|NFIA|ABCB1|PML|PPP2R1A|RB1|RTKN|STAT5B|TACC1|TP53|TUBA4A|TUBB2A|XPC|TUBA1A|BANF1|IQGAP1|KATNB1|TUBA1B|TUBB3|TUBB4A|KAT5|ZNRD2|DCTN2|PLK2|DCTN3|TREX1|SPART|FBXL7|GPSM1|BABAM1|NCAPH2|LCMT1|RTEL1|TTC19|SMPD3|RBM38|NDEL1|BRSK1|TUBA1C|SAPCD2|SNX18|TUBB|REEP3|EML3|TUBB2B|CCNI2,-4.166906972456949,0,82,1,1,-6.043741722856954,2.0365553005185753,
1,-4.353079451414243,GO:0051301,M1,1,0,GO Biological Processes,19,cell division,19_GO:0009987 cellular process,-4.353079451414243,1.9086908981112605,4.447653083501781,30284,522,1307,43,3.2899770466717673,0.4933945902138521,311|595|896|1020|2037|2119|2260|2263|3622|3925|4739|4851|5925|6242|6867|7476|7846|8826|9903|10300|10376|10534|10982|11258|22924|23111|23194|25937|29086|51176|54902|54930|55752|55964|79187|84790|89958|112574|201161|203068|221035|256364|378708,ANXA11|CCND1|CCND3|CDK5|EPB41L2|ETV5|FGFR1|FGFR2|ING2|STMN1|NEDD9|NOTCH1|RB1|RTKN|TACC1|WNT7A|TUBA1A|IQGAP1|KLHL21|KATNB1|TUBA1B|ZNRD2|MAPRE2|DCTN3|MAPRE3|SPART|FBXL7|WWTR1|BABAM1|LEF1|TTC19|HAUS4|SEPTIN11|SEPTIN3|FSD1|TUBA1C|SAPCD2|SNX18|CENPV|TUBB|REEP3|EML3|CENPS,-2.750243205391924,0,82,0,0,-6.043741722856954,2.0365553005185753,
1,-3.4249817341449025,GO:1903047,M1,1,0,GO Biological Processes,19,mitotic cell cycle process,19_GO:0009987 cellular process,-3.4249817341449025,1.7721315288613597,3.7829352060016452,30284,523,1307,40,3.06044376434583,0.47643638609182815,91|595|808|896|3636|3925|4303|4774|5243|5371|5518|5925|6242|6867|7157|7508|8815|8826|10300|10524|10540|10769|11277|23111|23194|26086|29086|29781|51451|51750|54902|55512|55544|81565|84446|89958|112574|221035|256364|645121,ACVR1B|CCND1|CALM3|CCND3|INPPL1|STMN1|FOXO4|NFIA|ABCB1|PML|PPP2R1A|RB1|RTKN|TACC1|TP53|XPC|BANF1|IQGAP1|KATNB1|KAT5|DCTN2|PLK2|TREX1|SPART|FBXL7|GPSM1|BABAM1|NCAPH2|LCMT1|RTEL1|TTC19|SMPD3|RBM38|NDEL1|BRSK1|SAPCD2|SNX18|REEP3|EML3|CCNI2,-1.9866620535836101,0,82,0,0,-6.043741722856954,2.0365553005185753,
1,-6.021265053416396,GO:0032103,M1,1,0,GO Biological Processes,19,positive regulation of response to external stimulus,19_GO:0048518 positive regulation of biological process,-6.021265053416396,2.049102425974215,5.455921445952837,30284,588,1307,52,3.978576893649579,0.5406424635083119,708|718|1050|1051|1374|1435|1436|1906|2113|2260|2281|2828|3428|3430|3665|3764|3791|4088|4669|4739|4940|5138|5155|5156|5359|6688|6777|7391|8578|8780|9180|9261|9450|10084|10133|10524|10614|23328|25865|27250|27347|29800|55122|57142|57590|63940|79812|79969|84282|84937|121260|196527,C1QBP|C3|CEBPA|CEBPB|CPT1A|CSF1|CSF1R|EDN1|ETS1|FGFR1|FKBP1B|GPR4|IFI16|IFI35|IRF7|KCNJ8|KDR|SMAD3|NAGLU|NEDD9|OAS3|PDE2A|PDGFB|PDGFRA|PLSCR1|SPI1|STAT5B|USF1|SCARF1|RIOK3|OSMR|MAPKAPK2|LY86|PQBP1|OPTN|KAT5|HEXIM1|SASH1|PRKD2|PDCD4|STK39|ZDHHC1|AKIRIN2|RTN4|WDFY1|GPSM3|MMRN2|ATAT1|RNF135|ZNRF1|SLC15A4|ANO6,-4.145925294103343,0,83,1,1,-6.021265053416396,3.534501316250178,
1,-4.284751119046992,GO:0002831,M1,1,0,GO Biological Processes,19,regulation of response to biotic stimulus,19_GO:0050896 response to stimulus,-4.284751119046992,1.850431437558446,4.376474193826689,30284,576,1307,46,3.5195103289977046,0.5097099104049237,384|708|1374|2874|3428|3430|3635|3665|3764|4669|4780|4940|5359|5371|5802|6688|6772|6777|7105|7532|8780|8815|9093|9261|9450|10084|10133|10524|10614|11277|11314|23328|25939|29800|55122|55198|55914|57142|57590|79812|79969|84282|84885|84937|121260|146850,ARG2|C1QBP|CPT1A|GPS2|IFI16|IFI35|INPP5D|IRF7|KCNJ8|NAGLU|NFE2L2|OAS3|PLSCR1|PML|PTPRS|SPI1|STAT1|STAT5B|TSPAN6|YWHAG|RIOK3|BANF1|DNAJA3|MAPKAPK2|LY86|PQBP1|OPTN|KAT5|HEXIM1|TREX1|CD300A|SASH1|SAMHD1|ZDHHC1|AKIRIN2|APPL2|ERBIN|RTN4|WDFY1|MMRN2|ATAT1|RNF135|ZDHHC12|ZNRF1|SLC15A4|PIK3R6,-2.697566818567469,0,83,0,0,-6.021265053416396,3.534501316250178,
1,-3.6191008627271533,GO:0062207,M1,1,0,GO Biological Processes,19,regulation of pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.6191008627271533,2.4262429046976206,4.19940701741772,30284,191,1307,20,1.530221882172915,0.33953995746462723,708|2874|3428|3430|3665|5802|7105|8780|8815|11277|11314|29800|55198|55914|57142|57590|79969|84885|84937|121260,C1QBP|GPS2|IFI16|IFI35|IRF7|PTPRS|TSPAN6|RIOK3|BANF1|TREX1|CD300A|ZDHHC1|APPL2|ERBIN|RTN4|WDFY1|ATAT1|ZDHHC12|ZNRF1|SLC15A4,-2.139606680625339,0,83,0,0,-6.021265053416396,3.534501316250178,
1,-3.5384475472102856,GO:0045088,M1,1,0,GO Biological Processes,19,regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.5384475472102856,1.8267293570845782,3.8857486541785717,30284,482,1307,38,2.9074215761285385,0.4647391164505436,708|1374|2874|3428|3430|3635|3665|3764|4669|4780|4940|5359|5802|6688|6777|7105|8780|8815|9093|9261|10084|10524|10614|11277|11314|25939|29800|55122|55198|55914|57142|57590|79969|84282|84885|84937|121260|146850,C1QBP|CPT1A|GPS2|IFI16|IFI35|INPP5D|IRF7|KCNJ8|NAGLU|NFE2L2|OAS3|PLSCR1|PTPRS|SPI1|STAT5B|TSPAN6|RIOK3|BANF1|DNAJA3|MAPKAPK2|PQBP1|KAT5|HEXIM1|TREX1|CD300A|SAMHD1|ZDHHC1|AKIRIN2|APPL2|ERBIN|RTN4|WDFY1|ATAT1|RNF135|ZDHHC12|ZNRF1|SLC15A4|PIK3R6,-2.0731163967757857,0,83,0,0,-6.021265053416396,3.534501316250178,
1,-3.2194305323933,GO:0031349,M1,1,0,GO Biological Processes,19,positive regulation of defense response,19_GO:0048518 positive regulation of biological process,-3.2194305323933,1.8061730309469481,3.6550973344166233,30284,449,1307,35,2.677888293802601,0.44654393638281153,718|1050|1051|1374|2113|2828|3428|3430|3665|3764|4208|4669|4940|5138|5359|6688|6777|8780|9180|9261|10084|10133|10524|10614|27250|29800|55122|57142|57590|63940|79812|79969|84282|84937|121260,C3|CEBPA|CEBPB|CPT1A|ETS1|GPR4|IFI16|IFI35|IRF7|KCNJ8|MEF2C|NAGLU|OAS3|PDE2A|PLSCR1|SPI1|STAT5B|RIOK3|OSMR|MAPKAPK2|PQBP1|OPTN|KAT5|HEXIM1|PDCD4|ZDHHC1|AKIRIN2|RTN4|WDFY1|GPSM3|MMRN2|ATAT1|RNF135|ZNRF1|SLC15A4,-1.8256663692261585,0,83,0,0,-6.021265053416396,3.534501316250178,
1,-3.042279499693338,GO:0039532,M1,1,0,GO Biological Processes,19,negative regulation of cytoplasmic pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-3.042279499693338,3.534501316250178,4.1385280570159235,30284,59,1307,9,0.6885998469778117,0.22874163423441088,708|3428|5802|7105|8780|8815|11277|55914|84885,C1QBP|IFI16|PTPRS|TSPAN6|RIOK3|BANF1|TREX1|ERBIN|ZDHHC12,-1.6853179844339452,0,83,0,0,-6.021265053416396,3.534501316250178,
1,-2.8823061962754672,GO:0002833,M1,1,0,GO Biological Processes,19,positive regulation of response to biotic stimulus,19_GO:0048518 positive regulation of biological process,-2.8823061962754672,1.8843576294466315,3.4410785534368102,30284,332,1307,27,2.0657995409334355,0.3934354469517847,1374|3428|3430|3665|3764|4669|4940|5359|6688|6777|7532|8780|9261|9450|10084|10524|10614|23328|29800|55122|57142|57590|79812|79969|84282|84937|121260,CPT1A|IFI16|IFI35|IRF7|KCNJ8|NAGLU|OAS3|PLSCR1|SPI1|STAT5B|YWHAG|RIOK3|MAPKAPK2|LY86|PQBP1|KAT5|HEXIM1|SASH1|ZDHHC1|AKIRIN2|RTN4|WDFY1|MMRN2|ATAT1|RNF135|ZNRF1|SLC15A4,-1.5626051325077615,0,83,0,0,-6.021265053416396,3.534501316250178,
1,-2.8570252067186734,GO:0039531,M1,1,0,GO Biological Processes,19,regulation of cytoplasmic pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.8570252067186734,2.514640902000558,3.661300719356774,30284,129,1307,14,1.0711553175210407,0.2847409298319057,708|3428|5802|7105|8780|8815|11277|29800|55914|57142|57590|79969|84885|121260,C1QBP|IFI16|PTPRS|TSPAN6|RIOK3|BANF1|TREX1|ZDHHC1|ERBIN|RTN4|WDFY1|ATAT1|ZDHHC12|SLC15A4,-1.5422781261188792,0,83,0,0,-6.021265053416396,3.534501316250178,
1,-2.2143233708038195,GO:0045089,M1,1,0,GO Biological Processes,19,positive regulation of innate immune response,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2143233708038195,1.7705124718167193,2.853224272080712,30284,301,1307,23,1.7597551644988523,0.36369141410105127,1374|3428|3430|3665|3764|4669|4940|5359|6688|6777|8780|9261|10084|10524|10614|29800|55122|57142|57590|79969|84282|84937|121260,CPT1A|IFI16|IFI35|IRF7|KCNJ8|NAGLU|OAS3|PLSCR1|SPI1|STAT5B|RIOK3|MAPKAPK2|PQBP1|KAT5|HEXIM1|ZDHHC1|AKIRIN2|RTN4|WDFY1|ATAT1|RNF135|ZNRF1|SLC15A4,-1.0637496468628496,0,83,0,0,-6.021265053416396,3.534501316250178,
1,-5.9680297742043695,GO:0019827,M1,1,0,GO Biological Processes,19,stem cell population maintenance,19_GO:0032502 developmental process,-5.9680297742043695,3.6383617773337464,6.175900584213598,30284,121,1307,19,1.4537107880642692,0.3310711600939856,2624|3280|3516|4851|6422|6659|6760|6926|7101|7476|8861|9079|9314|10413|10730|10893|22882|22911|28514,GATA2|HES1|RBPJ|NOTCH1|SFRP1|SOX4|SS18|TBX3|NR2E1|WNT7A|LDB1|LDB2|KLF4|YAP1|YME1L1|MMP24|ZHX2|WDR47|DLL1,-4.110239654407714,0,84,1,1,-5.9680297742043695,5.516814223776732,
1,-5.748743655366777,GO:0098727,M1,1,0,GO Biological Processes,19,maintenance of cell number,19_GO:0032502 developmental process,-5.748743655366777,3.5219342004590666,6.0005467102572645,30284,125,1307,19,1.4537107880642692,0.3310711600939856,2624|3280|3516|4851|6422|6659|6760|6926|7101|7476|8861|9079|9314|10413|10730|10893|22882|22911|28514,GATA2|HES1|RBPJ|NOTCH1|SFRP1|SOX4|SS18|TBX3|NR2E1|WNT7A|LDB1|LDB2|KLF4|YAP1|YME1L1|MMP24|ZHX2|WDR47|DLL1,-3.924058659728102,0,84,0,0,-5.9680297742043695,5.516814223776732,
1,-5.419311319593987,GO:0035019,M1,1,0,GO Biological Processes,19,somatic stem cell population maintenance,19_GO:0032502 developmental process,-5.419311319593987,4.96513280139906,6.3075045985865765,30284,56,1307,12,0.918133129303749,0.26382267886138777,2624|3280|3516|6422|6659|7101|7476|8861|9079|9314|10413|22882,GATA2|HES1|RBPJ|SFRP1|SOX4|NR2E1|WNT7A|LDB1|LDB2|KLF4|YAP1|ZHX2,-3.6541098390227447,0,84,0,0,-5.9680297742043695,5.516814223776732,
1,-5.045203807458825,GO:0001709,M1,1,0,GO Biological Processes,19,cell fate determination,19_GO:0032502 developmental process,-5.045203807458825,5.516814223776732,6.221027924428483,30284,42,1307,10,0.7651109410864575,0.24102195602741353,2624|3280|4208|4821|4853|4855|7476|9314|28514|64321,GATA2|HES1|MEF2C|NKX2-2|NOTCH2|NOTCH4|WNT7A|KLF4|DLL1|SOX17,-3.332609070907032,0,84,0,0,-5.9680297742043695,5.516814223776732,
1,-4.262309022076008,GO:0045165,M1,1,0,GO Biological Processes,19,cell fate commitment,19_GO:0032502 developmental process,-4.262309022076008,2.3441093900249776,4.59574302208776,30284,257,1307,26,1.9892884468247896,0.3862316482620381,1906|2263|2596|2624|3280|3516|3791|4208|4774|4821|4851|4853|4855|5371|6422|6926|6929|7101|7157|7476|8543|9314|28514|54345|54567|64321,EDN1|FGFR2|GAP43|GATA2|HES1|RBPJ|KDR|MEF2C|NFIA|NKX2-2|NOTCH1|NOTCH2|NOTCH4|PML|SFRP1|TBX3|TCF3|NR2E1|TP53|WNT7A|LMO4|KLF4|DLL1|SOX18|DLL4|SOX17,-2.678951129449538,0,84,0,0,-5.9680297742043695,5.516814223776732,
1,-5.9354047488444035,GO:0010038,M1,1,0,GO Biological Processes,19,response to metal ion,19_GO:0050896 response to stimulus,-5.9354047488444035,2.410815926690873,5.605412050254624,30284,346,1307,36,2.754399387911247,0.45270015614294085,48|107|311|808|955|1050|1742|1906|1956|2937|3162|3208|3625|3706|3766|3779|4137|4208|4761|4780|4864|5066|5224|5359|6786|7037|7351|7779|7846|8826|8895|9362|10312|27347|51596|55512,ACO1|ADCY1|ANXA11|CALM3|ENTPD6|CEBPA|DLG4|EDN1|EGFR|GSS|HMOX1|HPCA|INHBB|ITPKA|KCNJ10|KCNMB1|MAPT|MEF2C|NEUROD2|NFE2L2|NPC1|PAM|PGAM2|PLSCR1|STIM1|TFRC|UCP2|SLC30A1|TUBA1A|IQGAP1|CPNE3|CPNE6|TCIRG1|STK39|CUTA|SMPD3,-4.080471839892228,0,85,1,1,-5.9354047488444035,3.26765150177545,
1,-4.009330351697644,GO:0051592,M1,1,0,GO Biological Processes,19,response to calcium ion,19_GO:0050896 response to stimulus,-4.009330351697644,2.8543517070844837,4.636895792789809,30284,138,1307,17,1.3006885998469777,0.31340500983868486,107|311|808|955|1906|1956|3208|3625|3706|3779|4208|4761|6786|7846|8826|8895|9362,ADCY1|ANXA11|CALM3|ENTPD6|EDN1|EGFR|HPCA|INHBB|ITPKA|KCNMB1|MEF2C|NEUROD2|STIM1|TUBA1A|IQGAP1|CPNE3|CPNE6,-2.461086078487498,0,85,0,0,-5.9354047488444035,3.26765150177545,
1,-3.4519170802035473,GO:0071248,M1,1,0,GO Biological Processes,19,cellular response to metal ion,19_GO:0050896 response to stimulus,-3.4519170802035473,2.418910851963645,4.077590983016849,30284,182,1307,19,1.4537107880642692,0.3310711600939856,107|1050|1742|1906|3162|3208|3625|3706|3766|4208|4761|4780|7351|7846|8826|8895|9362|27347|55512,ADCY1|CEBPA|DLG4|EDN1|HMOX1|HPCA|INHBB|ITPKA|KCNJ10|MEF2C|NEUROD2|NFE2L2|UCP2|TUBA1A|IQGAP1|CPNE3|CPNE6|STK39|SMPD3,-2.0075539886498386,0,85,0,0,-5.9354047488444035,3.26765150177545,
1,-3.2943501313122536,GO:0071277,M1,1,0,GO Biological Processes,19,cellular response to calcium ion,19_GO:0050896 response to stimulus,-3.2943501313122536,3.26765150177545,4.258802848762727,30284,78,1307,11,0.8416220351951033,0.252688491039337,107|1906|3208|3625|3706|4208|4761|7846|8826|8895|9362,ADCY1|EDN1|HPCA|INHBB|ITPKA|MEF2C|NEUROD2|TUBA1A|IQGAP1|CPNE3|CPNE6,-1.8891105468445346,0,85,0,0,-5.9354047488444035,3.26765150177545,
1,-5.92023886500887,GO:0042593,M1,1,0,GO Biological Processes,19,glucose homeostasis,19_GO:0042592 homeostatic process,-5.92023886500887,2.8307996967252564,5.801380380655506,30284,221,1307,27,2.0657995409334355,0.3934354469517847,1050|1725|2171|2281|2355|2852|3099|4088|5166|5836|5936|6659|6814|7351|7391|10524|23516|25825|26056|28999|51092|55198|79602|83667|200186|221395|648791,CEBPA|DHPS|FABP5|FKBP1B|FOSL2|GPER1|HK2|SMAD3|PDK4|PYGL|RBM4|SOX4|STXBP3|UCP2|USF1|KAT5|SLC39A14|BACE2|RAB11FIP5|KLF15|SIDT2|APPL2|ADIPOR2|SESN2|CRTC2|ADGRF5|PPP1R3G,-4.066727543191489,0,86,1,1,-5.92023886500887,2.8307996967252564,
